 RODS report2a created at 13:27:27 on 29-03-2017,,,,,,,,,,,,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,
 Report 2a - Analysis by journey purpose and exit station,,,,,,,,,,,,,,,,,,,,,
,Exit,Time,Total,Home to,Work to,Origin Purpose,,,,,,,,Destination Purpose,,,,,,,
 NLC,Station name,period,all modes,Work,Home,Home                ,Work                ,Shop                ,Education           ,Tourist             ,Hotel               ,Other               ,Unknown/Not Given   ,Home                ,Work                ,Shop                ,Education           ,Tourist             ,Hotel               ,Other               ,Unknown/Not Given
508,Archway             ,AM peak     ,2618,1453,79,1939,109,0,20,3,75,42,429,168,1572,9,238,3,7,148,474
508,Archway             ,Midday      ,3361,463,382,1182,1061,138,153,35,62,661,71,922,938,165,295,59,0,688,294
508,Archway             ,PM Peak     ,4787,209,2486,382,2763,101,639,41,0,595,266,3746,275,8,69,0,21,598,71
508,Archway             ,Evening     ,3175,74,1376,395,1593,64,266,0,0,686,171,2408,143,17,21,0,17,495,72
508,Archway             ,Late        ,1672,6,408,6,408,0,48,0,24,726,461,1205,6,0,0,0,0,0,461
508,Archway             ,   Total day,15809,2206,4731,3904,5933,303,1126,80,161,2710,1592,8450,2934,200,622,62,45,1928,1567
509,Arnos Grove         ,Early       ,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,92
509,Arnos Grove         ,AM peak     ,872,405,9,540,9,10,0,0,63,44,207,80,451,9,77,0,0,41,215
509,Arnos Grove         ,Midday      ,1421,76,145,473,248,140,170,0,58,286,45,740,226,47,14,0,0,285,109
509,Arnos Grove         ,PM Peak     ,2420,15,1437,101,1500,134,210,0,0,265,209,2208,21,9,7,0,11,82,81
509,Arnos Grove         ,Evening     ,1480,26,991,211,1054,25,57,0,0,132,3,1198,68,0,7,0,35,164,8
509,Arnos Grove         ,Late        ,884,11,273,11,330,0,12,0,0,338,192,626,68,0,0,0,0,0,190
509,Arnos Grove         ,   Total day,7168,531,2854,1335,3141,309,449,0,122,1064,748,4852,833,65,105,0,46,573,694
510,Arsenal             ,Early       ,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,24
510,Arsenal             ,AM peak     ,445,348,4,375,38,0,7,0,7,0,18,4,396,0,8,0,0,0,38
510,Arsenal             ,Midday      ,1033,120,106,405,260,18,62,0,80,207,0,575,268,10,15,0,0,139,24
510,Arsenal             ,PM Peak     ,1337,0,582,306,709,2,84,30,0,39,169,709,0,0,58,0,0,375,195
510,Arsenal             ,Evening     ,1085,0,396,131,500,17,39,0,2,270,125,669,13,0,0,11,32,240,120
510,Arsenal             ,Late        ,558,0,48,0,48,0,20,0,72,380,39,520,0,0,0,0,0,0,39
510,Arsenal             ,   Total day,4483,467,1136,1217,1556,38,211,30,160,896,375,2476,677,10,81,11,32,754,440
511,Baker Street        ,Early       ,1019,1,0,1,0,0,0,0,0,0,1019,0,1,0,0,0,0,0,1018
511,Baker Street        ,AM peak     ,16583,12226,266,13764,567,0,116,5,230,435,1465,450,12975,43,987,52,0,554,1523
511,Baker Street        ,Midday      ,15236,2372,610,8022,2194,280,852,408,621,1381,1480,1453,3893,495,3446,979,184,3306,1480
511,Baker Street        ,PM Peak     ,9390,372,2512,2329,4152,267,367,206,11,614,1444,3245,970,65,816,38,485,1925,1846
511,Baker Street        ,Evening     ,3398,280,1235,879,1463,33,225,6,6,533,254,1836,369,64,105,6,0,742,276
511,Baker Street        ,Late        ,1381,47,148,71,274,15,1,1,4,471,545,615,111,0,0,1,30,85,539
511,Baker Street        ,   Total day,47009,15298,4771,25065,8649,596,1561,626,872,3434,6205,7599,18319,668,5354,1074,699,6612,6683
512,Balham              ,Early       ,313,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,313
512,Balham              ,AM peak     ,3033,1939,191,2272,513,0,83,0,0,3,162,243,2142,20,117,0,0,247,264
512,Balham              ,Midday      ,3924,371,1209,999,1524,270,505,0,22,576,27,2267,632,77,101,0,58,617,172
512,Balham              ,PM Peak     ,8616,213,5280,833,6059,226,559,8,59,754,118,6616,384,67,104,0,236,966,242
512,Balham              ,Evening     ,5511,15,3052,434,3254,107,442,0,29,1086,160,4700,44,10,0,0,6,540,210
512,Balham              ,Late        ,2540,0,656,0,656,1,124,0,0,1037,722,1808,0,0,0,0,0,10,722
512,Balham              ,   Total day,23937,2538,10387,4539,12004,604,1714,8,110,3456,1502,15634,3202,175,322,0,301,2380,1923
513,Bank / Monument     ,Early       ,6097,21,0,21,0,0,0,0,0,2,6074,0,23,0,0,0,0,0,6074
513,Bank / Monument     ,AM peak     ,71393,57686,454,60152,2302,0,547,19,2262,1133,4976,688,62506,62,913,502,7,1322,5393
513,Bank / Monument     ,Midday      ,30132,7117,1126,14530,6690,561,2053,260,1442,2815,1782,3334,13421,1525,1740,1555,84,6497,1975
513,Bank / Monument     ,PM Peak     ,18552,1249,5189,4896,8573,211,1405,936,401,605,1526,7210,2684,136,215,117,488,6056,1646
513,Bank / Monument     ,Evening     ,5758,519,1870,1372,2590,131,306,15,58,927,359,3134,781,42,152,7,98,1111,433
513,Bank / Monument     ,Late        ,2475,88,471,145,581,33,28,7,54,571,1055,904,191,0,11,62,108,134,1066
513,Bank / Monument     ,   Total day,134408,66681,9110,81117,20736,936,4339,1238,4217,6053,15772,15270,79606,1765,3031,2244,784,15121,16586
501,Barbican            ,Early       ,645,0,0,0,0,0,0,0,0,0,645,0,0,0,0,0,0,0,645
501,Barbican            ,AM peak     ,10349,7476,74,8202,258,11,75,0,212,138,1454,88,7877,0,483,31,14,380,1476
501,Barbican            ,Midday      ,5593,1602,126,3427,946,132,243,128,102,433,181,468,2483,31,819,36,71,1471,214
501,Barbican            ,PM Peak     ,2834,104,225,956,716,85,267,0,63,266,481,619,272,17,84,0,3,1251,587
501,Barbican            ,Evening     ,1089,40,268,164,560,0,7,0,7,148,204,383,77,0,4,0,61,329,235
501,Barbican            ,Late        ,352,50,0,50,0,0,0,0,0,104,198,114,50,0,0,0,0,2,186
501,Barbican            ,   Total day,20861,9272,693,12799,2479,228,591,128,383,1088,3164,1672,10759,48,1390,67,150,3432,3343
514,Barking             ,Early       ,928,7,0,7,0,0,0,0,0,0,921,0,7,0,0,0,0,0,921
514,Barking             ,AM peak     ,5149,3070,629,3632,850,0,11,0,0,186,469,807,3349,68,73,110,0,266,475
514,Barking             ,Midday      ,5242,627,612,1994,775,39,407,0,50,161,1815,1298,723,461,159,70,7,609,1916
514,Barking             ,PM Peak     ,9410,195,2920,1105,3230,300,769,51,15,301,3640,4198,208,19,320,0,222,431,4011
514,Barking             ,Evening     ,4361,84,1673,265,1866,197,273,2,53,443,1263,2643,175,0,78,0,11,158,1296
514,Barking             ,Late        ,1645,8,398,15,409,0,8,0,0,196,1016,553,8,0,0,0,7,102,975
514,Barking             ,   Total day,26736,3991,6232,7019,7131,536,1469,53,118,1287,9124,9499,4469,549,630,179,247,1567,9595
515,Barkingside         ,Early       ,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,23
515,Barkingside         ,AM peak     ,360,121,27,258,52,0,0,0,0,0,50,27,146,137,0,0,0,0,50
515,Barkingside         ,Midday      ,381,117,25,163,68,8,137,2,0,3,1,153,130,1,0,0,0,76,21
515,Barkingside         ,PM Peak     ,1212,0,920,18,981,4,176,0,0,33,0,1151,48,0,13,0,0,0,0
515,Barkingside         ,Evening     ,426,0,250,0,250,50,10,0,0,51,65,404,0,0,0,0,0,0,22
515,Barkingside         ,Late        ,165,0,139,0,139,0,0,0,0,9,17,148,0,0,0,0,0,1,17
515,Barkingside         ,   Total day,2569,238,1360,439,1490,62,323,2,0,96,156,1883,325,138,13,0,0,77,133
516,Barons Court        ,Early       ,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,113
516,Barons Court        ,AM peak     ,3626,2760,21,3109,72,3,74,0,0,57,311,118,2851,0,332,0,0,15,310
516,Barons Court        ,Midday      ,2254,522,233,1190,455,100,204,0,18,207,79,549,828,14,402,0,20,357,84
516,Barons Court        ,PM Peak     ,2517,38,1159,206,1372,271,274,44,0,298,53,1823,185,37,118,0,20,307,28
516,Barons Court        ,Evening     ,1864,39,872,182,903,4,171,0,24,465,115,1469,40,0,17,0,15,127,196
516,Barons Court        ,Late        ,911,0,154,23,154,0,23,0,0,514,196,676,0,0,0,0,0,62,172
516,Barons Court        ,   Total day,11284,3359,2439,4710,2956,379,746,44,42,1541,866,4635,3903,50,869,0,55,869,902
517,Bayswater           ,Early       ,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,62
517,Bayswater           ,AM peak     ,734,582,1,717,4,0,0,0,4,6,4,1,593,0,114,0,0,21,5
517,Bayswater           ,Midday      ,1805,213,34,740,302,90,83,9,102,274,205,335,364,104,126,27,242,449,158
517,Bayswater           ,PM Peak     ,1762,34,390,346,593,48,245,14,21,252,243,613,37,77,69,12,295,386,273
517,Bayswater           ,Evening     ,1219,79,356,180,380,2,73,64,101,227,192,458,79,28,0,69,102,290,192
517,Bayswater           ,Late        ,584,23,58,27,59,0,0,0,0,210,290,194,23,0,0,0,74,5,290
517,Bayswater           ,   Total day,6166,930,840,2009,1337,139,401,87,228,968,995,1601,1096,210,309,108,712,1151,979
518,Becontree           ,Early       ,80,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,80
518,Becontree           ,AM peak     ,464,306,36,380,36,14,0,0,0,0,34,50,306,0,13,0,0,36,59
518,Becontree           ,Midday      ,1151,30,166,199,183,64,158,0,49,215,283,451,47,44,0,0,121,121,367
518,Becontree           ,PM Peak     ,2521,13,756,82,758,19,340,0,79,135,1108,1225,13,2,0,0,0,104,1176
518,Becontree           ,Evening     ,1147,0,239,109,275,3,12,0,29,197,522,399,36,0,0,0,129,61,522
518,Becontree           ,Late        ,469,0,42,9,42,0,0,0,0,17,403,58,0,0,0,0,0,9,403
518,Becontree           ,   Total day,5833,350,1240,778,1294,100,510,0,158,563,2429,2184,402,46,13,0,251,330,2607
519,Belsize Park        ,Early       ,147,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,147
519,Belsize Park        ,AM peak     ,2625,1374,178,1938,210,0,0,0,189,12,275,189,1578,0,100,25,33,435,266
519,Belsize Park        ,Midday      ,2805,404,284,1452,722,5,95,0,68,367,96,669,678,31,134,56,68,1142,27
519,Belsize Park        ,PM Peak     ,2091,47,537,437,979,83,324,33,0,191,43,1234,160,0,16,0,25,632,23
519,Belsize Park        ,Evening     ,1661,76,652,297,805,31,45,0,0,475,8,1079,87,0,0,0,25,469,2
519,Belsize Park        ,Late        ,723,13,91,13,100,0,32,0,0,303,275,398,14,0,0,0,24,10,277
519,Belsize Park        ,   Total day,10051,1914,1742,4137,2817,119,496,33,257,1349,844,3568,2516,32,250,81,175,2688,742
787,Bermondsey          ,Early       ,695,166,0,166,0,0,0,0,0,0,529,0,166,0,0,0,0,0,529
787,Bermondsey          ,AM peak     ,3684,2161,71,2390,238,0,0,0,101,55,902,220,2333,0,141,0,0,9,981
787,Bermondsey          ,Midday      ,2953,298,202,877,806,300,128,0,0,204,638,526,752,32,162,3,0,863,615
787,Bermondsey          ,PM Peak     ,4676,134,1866,413,2645,136,327,7,46,129,973,2373,379,40,57,27,86,717,997
787,Bermondsey          ,Evening     ,3218,23,1721,171,1768,64,157,0,0,631,427,2455,24,0,0,0,142,184,411
787,Bermondsey          ,Late        ,1599,2,420,22,448,0,137,0,9,624,359,1198,2,0,0,0,0,28,371
787,Bermondsey          ,   Total day,16825,2784,4280,4038,5904,500,750,7,156,1644,3827,6773,3655,72,360,31,229,1801,3905
520,Bethnal Green       ,Early       ,618,0,0,0,0,0,0,0,0,0,618,0,0,0,0,0,0,0,618
520,Bethnal Green       ,AM peak     ,4304,3052,29,3510,76,38,11,0,2,14,653,69,3127,0,177,9,60,187,675
520,Bethnal Green       ,Midday      ,5354,815,337,2254,565,323,493,0,0,594,1125,934,1180,221,173,21,139,1600,1086
520,Bethnal Green       ,PM Peak     ,6262,74,1601,1004,1966,183,631,467,0,376,1635,3055,175,20,302,21,95,930,1663
520,Bethnal Green       ,Evening     ,4861,160,1718,244,1973,462,149,0,56,667,1310,3029,236,0,0,0,160,249,1187
520,Bethnal Green       ,Late        ,2532,8,416,8,442,11,72,0,0,1074,924,1531,11,0,0,0,0,66,924
520,Bethnal Green       ,   Total day,23931,4108,4101,7021,5022,1018,1357,467,58,2724,6265,8619,4729,242,651,51,453,3033,6154
521,Blackfriars         ,Early       ,748,1,0,1,0,0,0,0,0,0,748,0,1,0,0,0,0,0,748
521,Blackfriars         ,AM peak     ,13557,11589,70,11949,294,0,58,1,326,109,819,121,12139,0,133,9,0,236,919
521,Blackfriars         ,Midday      ,5479,1666,339,2429,1516,226,13,44,274,611,365,556,2989,103,14,176,128,1141,371
521,Blackfriars         ,PM Peak     ,4432,194,1800,420,2467,67,26,1,14,222,1214,1980,584,0,8,19,88,534,1221
521,Blackfriars         ,Evening     ,1105,15,576,21,729,0,89,0,0,122,144,785,122,0,0,0,6,76,115
521,Blackfriars         ,Late        ,318,38,31,38,31,0,0,0,0,152,97,183,38,0,0,0,0,0,97
521,Blackfriars         ,   Total day,25639,13502,2817,14858,5038,293,186,47,614,1216,3386,3626,15873,103,154,204,222,1987,3471
522,Blackhorse Road     ,Early       ,84,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,84
522,Blackhorse Road     ,AM peak     ,1174,847,30,958,41,0,1,0,0,45,128,30,918,0,43,0,0,9,174
522,Blackhorse Road     ,Midday      ,1727,19,338,176,690,339,133,0,1,279,109,896,202,1,169,0,62,280,117
522,Blackhorse Road     ,PM Peak     ,5353,30,3429,70,3845,91,267,75,0,180,824,4182,85,28,143,0,237,110,568
522,Blackhorse Road     ,Evening     ,3068,37,1570,87,1685,142,195,1,8,575,374,2498,42,46,6,0,0,155,321
522,Blackhorse Road     ,Late        ,1405,7,417,32,417,10,0,0,0,361,585,778,7,0,0,0,0,49,572
522,Blackhorse Road     ,   Total day,12811,940,5785,1323,6678,583,596,77,9,1441,2103,8385,1254,74,361,0,299,602,1836
524,Bond Street         ,Early       ,1783,15,0,15,0,0,0,0,4,0,1764,0,17,0,0,0,0,2,1764
524,Bond Street         ,AM peak     ,21109,16031,50,17824,418,62,139,0,527,427,1713,69,17084,499,351,44,61,1091,1910
524,Bond Street         ,Midday      ,23484,3811,132,12992,4292,725,498,172,740,2613,1453,679,6864,7226,693,269,690,5715,1348
524,Bond Street         ,PM Peak     ,11896,903,766,3853,4386,437,403,182,84,1154,1396,796,2101,2948,506,65,304,3520,1657
524,Bond Street         ,Evening     ,3468,236,812,887,1963,70,25,0,98,119,306,999,468,299,29,0,29,1331,313
524,Bond Street         ,Late        ,687,120,141,134,184,0,7,0,0,205,156,305,133,0,13,0,58,36,143
524,Bond Street         ,   Total day,62427,21117,1901,35705,11243,1294,1073,353,1453,4518,6788,2849,26666,10971,1592,377,1142,11695,7134
525,Borough             ,Early       ,152,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,151
525,Borough             ,AM peak     ,3567,2524,0,3071,107,0,8,0,28,91,262,38,2643,0,485,0,0,141,261
525,Borough             ,Midday      ,2505,511,1,1122,419,61,265,50,79,376,132,187,918,20,201,162,40,874,104
525,Borough             ,PM Peak     ,1566,37,328,299,713,77,144,0,0,56,277,500,216,0,231,0,87,210,321
525,Borough             ,Evening     ,980,45,487,113,515,7,131,0,18,189,6,766,54,0,50,0,5,99,6
525,Borough             ,Late        ,518,2,51,47,55,0,14,0,8,219,174,257,6,0,5,0,0,76,174
525,Borough             ,   Total day,9287,3119,866,4652,1810,145,562,50,134,932,1002,1748,3837,20,972,162,132,1400,1017
526,Boston Manor        ,Early       ,73,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,73
526,Boston Manor        ,AM peak     ,810,406,10,559,44,0,8,0,0,16,183,25,443,0,70,0,0,83,190
526,Boston Manor        ,Midday      ,704,0,124,185,215,59,2,18,0,161,64,401,103,0,3,26,117,28,25
526,Boston Manor        ,PM Peak     ,1013,0,666,42,729,1,23,0,31,171,16,772,41,0,38,0,22,124,16
526,Boston Manor        ,Evening     ,636,32,305,60,305,1,29,0,0,230,12,560,37,0,0,0,0,0,39
526,Boston Manor        ,Late        ,330,0,55,13,55,12,3,19,0,65,163,127,0,0,0,0,0,39,163
526,Boston Manor        ,   Total day,3567,438,1160,858,1348,73,65,37,31,643,513,1886,624,0,111,26,140,274,507
527,Bounds Green        ,Early       ,73,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,73
527,Bounds Green        ,AM peak     ,923,593,23,749,23,0,17,0,0,22,112,59,596,0,100,0,0,10,158
527,Bounds Green        ,Midday      ,1676,106,670,342,764,98,137,20,9,298,7,1118,164,2,107,0,0,280,4
527,Bounds Green        ,PM Peak     ,3684,34,1749,310,2013,107,382,0,0,495,378,2564,188,1,146,0,20,175,591
527,Bounds Green        ,Evening     ,2392,0,1382,55,1407,66,77,0,1,650,135,2166,3,0,0,0,35,45,143
527,Bounds Green        ,Late        ,1264,1,292,5,292,1,41,0,0,717,208,1026,1,0,0,0,0,29,208
527,Bounds Green        ,   Total day,10012,733,4115,1462,4500,273,654,20,10,2182,912,6933,951,3,353,0,55,539,1178
528,Bow Road            ,Early       ,169,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,169
528,Bow Road            ,AM peak     ,1128,570,31,900,89,0,0,0,0,40,99,69,610,0,6,0,23,289,131
528,Bow Road            ,Midday      ,1561,266,232,592,459,123,211,0,0,161,15,609,505,22,40,56,1,312,15
528,Bow Road            ,PM Peak     ,2727,154,1165,272,1286,33,229,125,0,176,606,1602,166,0,46,0,0,306,606
528,Bow Road            ,Evening     ,2130,89,1037,103,1057,36,80,0,68,494,293,1667,89,0,0,0,14,67,293
528,Bow Road            ,Late        ,1308,0,34,29,37,31,22,0,0,539,651,625,3,0,0,0,0,0,680
528,Bow Road            ,   Total day,9023,1079,2500,1896,2928,222,541,125,68,1410,1833,4574,1372,22,92,56,38,974,1895
529,Brent Cross         ,Early       ,57,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,57
529,Brent Cross         ,AM peak     ,491,224,39,263,70,0,0,0,24,0,135,65,278,0,0,0,0,13,135
529,Brent Cross         ,Midday      ,860,154,43,377,106,126,8,0,0,207,36,258,240,125,0,0,0,139,99
529,Brent Cross         ,PM Peak     ,1450,17,849,62,962,28,203,0,0,81,114,1159,32,29,2,0,91,29,109
529,Brent Cross         ,Evening     ,652,4,332,4,443,12,74,0,0,116,2,491,11,1,44,0,24,79,2
529,Brent Cross         ,Late        ,337,0,70,0,74,0,34,0,0,118,110,221,0,0,0,0,0,5,110
529,Brent Cross         ,   Total day,3848,398,1333,706,1655,166,320,0,24,522,454,2195,561,155,46,0,115,264,513
778,Brixton             ,Early       ,522,1,0,1,2,0,0,0,0,0,518,0,4,0,0,0,0,0,518
778,Brixton             ,AM peak     ,4456,2719,298,2936,596,1,67,0,107,122,628,362,3135,28,13,0,0,195,723
778,Brixton             ,Midday      ,8201,869,1285,1992,2527,592,791,1,207,1272,818,3006,2054,329,258,46,187,1323,1000
778,Brixton             ,PM Peak     ,17702,155,7789,1171,9422,465,835,161,80,1919,3651,10818,692,88,142,0,562,1899,3501
778,Brixton             ,Evening     ,13687,175,6691,1065,7195,92,1050,2,5,1990,2288,9442,273,0,19,2,23,1425,2504
778,Brixton             ,Late        ,6030,0,1119,98,1178,1,125,0,17,2019,2592,3253,0,0,0,0,13,139,2626
778,Brixton             ,   Total day,50599,3918,17183,7263,20920,1150,2868,164,417,7322,10495,26880,6157,446,432,48,784,4980,10872
530,Bromley-by-Bow      ,Early       ,230,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,230
530,Bromley-by-Bow      ,AM peak     ,1270,914,0,964,32,0,6,0,0,15,252,11,961,12,8,0,0,36,243
530,Bromley-by-Bow      ,Midday      ,1102,259,30,504,250,57,84,0,0,196,11,209,464,0,52,50,0,256,69
530,Bromley-by-Bow      ,PM Peak     ,1772,113,656,118,845,18,58,0,0,43,690,775,114,0,0,0,0,193,690
530,Bromley-by-Bow      ,Evening     ,1255,24,394,132,434,15,30,0,0,259,385,755,24,0,0,0,90,61,326
530,Bromley-by-Bow      ,Late        ,578,0,15,0,15,0,0,0,0,177,385,203,0,0,0,0,0,0,375
530,Bromley-by-Bow      ,   Total day,6206,1310,1096,1718,1576,90,178,0,0,690,1954,1954,1562,12,60,50,90,545,1933
531,Buckhurst Hill      ,Early       ,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,28
531,Buckhurst Hill      ,AM peak     ,280,189,43,190,43,0,0,0,0,34,13,77,189,0,2,0,0,0,13
531,Buckhurst Hill      ,Midday      ,589,100,111,200,122,65,21,0,0,153,29,286,111,7,28,0,1,92,65
531,Buckhurst Hill      ,PM Peak     ,1536,13,1202,52,1247,55,111,0,0,41,30,1382,18,0,7,0,9,90,30
531,Buckhurst Hill      ,Evening     ,805,0,551,24,619,12,4,38,0,85,22,691,0,1,0,0,0,92,22
531,Buckhurst Hill      ,Late        ,283,0,114,0,117,0,26,0,0,114,26,254,0,0,0,0,0,0,29
531,Buckhurst Hill      ,   Total day,3521,302,2021,466,2148,132,163,38,0,427,148,2689,317,7,36,0,10,274,188
532,Burnt Oak           ,Early       ,67,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,67
532,Burnt Oak           ,AM peak     ,729,450,39,505,76,3,50,0,0,0,96,91,487,0,35,0,0,19,96
532,Burnt Oak           ,Midday      ,1395,75,333,166,470,211,120,0,5,283,140,734,153,75,70,0,0,250,112
532,Burnt Oak           ,PM Peak     ,3256,140,2369,242,2419,41,197,0,0,106,250,2850,181,5,0,0,0,60,161
532,Burnt Oak           ,Evening     ,1375,13,765,150,821,36,9,0,6,271,82,1108,39,0,0,0,27,56,145
532,Burnt Oak           ,Late        ,499,0,273,0,273,0,0,0,0,39,188,289,0,0,0,0,0,23,188
532,Burnt Oak           ,   Total day,7321,678,3778,1063,4059,291,376,0,12,699,822,5073,860,80,106,0,27,408,768
